match_id, player_slot, account_id, hero_id, kills, deaths, assists, gold_per_min, xp_per_min, last_hits, denies, hero_damage, tower_damage, hero_healing, level, net_worth, item_0, item_1, item_2, item_3, item_4, item_5, backpack_0, backpack_1, backpack_2, team
8565491910,130,1739783467,47,10,7,16,509,614,136,24,25184,10258,0,19,16729,63,263,149,139,75,0,0,0,0,dire
8565491910,131,1607656967,40,6,5,16,385,449,76,5,12990,3135,2136,16,12653,231,100,0,20,218,229,0,0,0,dire
8565491910,132,,88,20,2,5,520,882,93,7,28619,1376,0,23,17090,36,180,232,259,0,204,0,0,0,dire
8565491909,0,222310945,60,4,9,8,392,458,121,13,10151,0,0,16,12027,137,50,11,13,116,13,0,34,0,radiant
8565491909,1,213009169,30,3,7,2,217,348,26,4,9867,0,444,13,6658,180,254,11,36,42,1441,188,0,0,radiant
8565491909,2,215751439,13,6,9,3,411,510,152,11,13488,314,0,16,12610,63,36,100,77,534,1,41,0,0,radiant
8565491909,3,165074078,62,1,17,5,201,219,15,0,3843,0,0,10,6167,218,214,188,36,0,1575,0,0,0,radiant
8565491909,4,340641767,70,4,9,6,406,457,158,11,11881,0,0,16,12457,50,145,36,73,17,1,42,8,0,radiant
8565491909,128,370594797,107,2,7,26,309,408,23,3,8673,600,0,15,9481,40,1,34,232,0,214,0,0,0,dire
8565491909,129,250033668,15,13,4,17,567,776,137,17,22665,8058,0,21,17397,596,263,63,116,53,26,40,0,0,dire
8565491909,130,237031141,101,4,5,15,311,395,26,5,8033,1613,326,14,9542,36,77,240,231,37,40,265,0,0,dire
8565491909,131,1186669830,129,14,2,13,586,669,163,16,16729,3770,0,19,17980,50,100,1,26,116,178,0,0,0,dire
8565491909,132,412514515,53,18,1,25,811,858,243,13,35295,12734,2141,22,24884,267,96,250,63,158,14,0,0,0,dire
8565491814,0,114276524,8,5,2,7,693,676,226,11,14088,11172,6370,16,15765,63,145,147,0,0,139,0,0,0,radiant
8565491814,1,186945963,47,5,3,12,562,608,137,9,11799,6460,0,15,12785,77,98,73,4204,63,236,34,0,0,radiant
8565491814,2,112185042,88,5,4,13,333,441,9,8,11541,736,0,13,7575,73,108,0,34,180,0,0,0,0,radiant
8565491814,3,384861656,21,14,4,9,474,463,33,3,12104,1968,685,13,10783,231,36,0,206,0,0,0,0,0,radiant
8565491814,4,185392657,49,3,2,13,538,518,140,26,11733,7546,0,14,12239,98,73,63,73,116,1,0,34,0,radiant
8565491814,128,252575301,28,4,5,5,378,414,87,9,8310,0,0,12,8599,1,34,73,21,63,57,11,0,0,dire
8565491814,129,159181703,17,3,7,2,386,420,129,3,4743,24,0,13,8781,63,178,36,8,40,259,21,0,41,dire
8565491814,130,158296461,73,2,7,9,318,365,36,3,13157,0,0,12,7234,42,27,36,29,0,178,0,0,0,dire
8565491814,131,1430900303,64,5,7,3,264,328,23,5,13346,147,36,11,6006,218,94,267,180,0,0,0,0,0,dire
8565491814,132,239239147,48,0,6,1,519,714,256,11,4250,784,0,17,11807,75,63,65,75,147,26,0,0,0,dire
8565491813,0,454355021,30,12,5,33,434,642,33,6,24463,830,3954,21,16752,180,254,226,108,36,0,0,0,0,radiant
8565491813,1,340987126,96,18,8,25,664,874,211,30,25052,3521,0,24,25630,242,73,273,63,1,114,0,0,0,radiant
8565491813,2,315390366,75,7,7,32,406,722,58,1,22515,2927,0,22,15671,108,110,218,36,29,77,0,0,0,radiant
8565491813,3,169634410,14,16,8,30,607,851,166,10,39357,2265,0,24,23430,50,1,116,0,114,108,0,0,0,radiant
8565491813,4,396983698,6,7,8,15,653,809,286,13,18504,19186,400,23,25205,63,236,596,249,147,108,0,0,0,radiant
8565491813,128,1286429218,26,0,13,16,220,309,12,1,10738,0,0,14,8492,254,0,57,1,214,16,0,0,0,dire
8565491813,129,1671090149,47,16,10,8,567,747,207,6,49734,40,0,23,21886,108,75,692,48,147,190,0,0,0,dire
8565491813,130,156703427,2,3,22,14,346,468,106,1,16707,23,0,18,13355,36,127,50,1,8,21,73,0,0,dire
8565491813,131,93536990,8,13,8,4,672,1004,378,5,29769,844,744,26,25939,63,143,145,147,139,108,0,0,0,dire
8565491813,132,115750900,20,2,11,19,281,371,27,5,13323,0,0,16,10846,108,36,40,229,218,214,0,0,0,dire
8565491812,0,189959093,104,16,6,13,614,1061,232,11,38233,1885,360,27,25665,1,50,112,127,249,53,0,73,0,radiant
8565491812,1,72603281,112,1,4,28,420,749,141,3,32034,5422,9558,23,17556,180,108,263,77,534,218,4205,36,0,radiant
8565491812,2,1130243618,80,13,6,15,615,699,268,1,31305,9060,0,23,25707,16,16,16,16,16,16,0,0,0,radiant
8565491812,3,1429205161,126,10,4,25,525,1026,146,4,30147,3596,1276,26,21945,141,55,267,108,63,77,245,98,0,radiant
8565491812,4,189570192,86,18,6,22,562,958,122,5,36757,2820,0,26,23491,277,180,108,123,218,1,0,0,0,radiant
8565491812,128,30165124,29,1,13,10,337,471,147,6,18659,164,0,19,14086,1,178,110,50,36,125,11,0,0,dire
8565491812,129,1004922742,35,9,11,8,438,514,180,14,51487,1436,195,20,18308,172,56,63,263,166,75,0,0,0,dire
8565491812,130,464531276,84,4,14,8,311,440,74,12,26766,170,125,18,12999,229,65,180,36,43,232,0,0,0,dire
8565491812,131,1141600905,41,5,9,6,463,717,264,6,26412,280,0,23,19353,158,172,116,24,63,149,1575,0,0,dire
8565491812,132,878510190,105,6,12,10,282,484,47,3,46110,23,317,19,11787,180,36,232,102,23,21,0,22,0,dire
8565491811,0,1026888758,34,4,6,5,610,833,353,6,33609,432,0,24,23576,108,259,204,1,176,41,0,0,0,radiant
8565491811,1,,138,4,6,5,529,781,270,22,18496,885,0,23,20445,63,36,263,1466,77,166,0,0,0,radiant
8565491811,2,,26,2,11,13,297,616,49,0,14466,0,0,21,11479,254,1,0,73,214,232,0,0,0,radiant
8565491811,3,1843339496,47,12,11,5,504,816,186,2,33414,787,0,24,19479,236,75,63,24,139,108,0,0,0,radiant
8565491811,4,,113,0,13,5,275,486,100,2,9608,321,0,18,10628,16,16,65,158,20,0,97,0,0,radiant
8565491811,128,,12,15,5,7,838,1433,397,2,30162,8945,0,28,32388,174,139,147,149,63,250,0,0,0,dire
8565491811,129,,97,10,4,15,629,991,228,8,27367,1035,0,25,24310,277,1,232,63,116,939,0,0,0,dire
8565491811,130,,14,10,8,22,510,945,102,3,23313,580,0,25,19711,114,600,214,108,0,73,0,0,0,dire
8565491811,131,,37,11,5,17,623,929,195,3,33458,13090,606,25,24078,180,36,273,108,110,114,0,0,0,dire
8565491811,132,,45,0,0,0,159,17,3,1,735,0,0,3,6145,0,0,0,0,0,0,0,0,0,dire
8565491810,0,1488816481,8,1,6,0,353,452,177,6,2864,0,91,15,10707,63,36,145,0,0,0,0,0,0,radiant
8565491810,1,162205323,83,1,5,0,287,322,92,0,3050,3743,484,13,8705,223,29,188,0,1,0,0,0,0,radiant
8565491810,2,1289575468,62,0,12,2,278,357,60,0,10459,0,0,13,8432,98,218,22,214,75,21,0,0,0,radiant
8565491810,3,131201563,14,1,5,1,415,532,154,4,6249,134,0,17,12588,50,65,108,0,73,31,0,0,0,radiant
8565491810,4,111881493,11,1,5,2,399,498,151,4,7961,0,0,16,12103,172,65,63,170,36,0,0,0,0,radiant
8565491810,128,1095551425,42,8,0,4,704,929,298,29,15814,1813,0,22,21354,1,151,50,112,168,143,162,0,0,dire
8565491810,129,399192947,32,4,2,10,382,515,83,1,4000,1715,0,16,11587,108,223,40,11,63,218,22,0,0,dire
8565491810,130,203934083,13,9,1,7,565,722,197,9,22404,9527,0,20,17138,1,265,63,1806,30,41,0,0,0,dire
8565491810,131,292811221,22,3,0,10,450,501,156,5,14887,4278,0,16,13650,34,180,236,43,108,0,0,0,0,dire
8565491810,132,128929018,36,8,1,4,803,914,373,19,18737,4873,1393,22,24357,114,73,692,108,137,48,4204,0,0,dire
8565491809,0,160278490,1,5,3,8,652,861,500,48,21231,6809,0,25,28959,139,145,147,143,160,63,0,0,0,radiant
8565491809,1,248121427,136,2,10,12,433,593,146,4,9751,347,33,22,19232,50,229,100,143,1,43,36,0,0,radiant
8565491809,2,88092366,70,17,9,8,531,847,172,6,41683,203,0,25,23585,50,0,208,603,152,0,11,36,20,radiant
8565491809,3,337853266,129,5,11,14,385,581,192,3,18128,1131,0,21,17100,73,73,1,116,108,180,0,0,0,radiant
8565491809,4,115005256,53,6,11,21,527,613,267,1,37172,3768,1974,22,23407,263,249,63,166,139,188,4206,0,0,radiant
8565491809,128,186478821,35,6,5,10,563,778,288,19,25960,6655,0,25,25006,36,152,263,135,158,50,0,0,0,dire
8565491809,129,22436536,8,22,8,14,762,986,317,6,49899,23126,3790,27,33845,139,145,147,143,1,50,4206,0,0,dire
8565491809,130,1246788210,29,2,4,12,430,641,187,0,15853,4481,0,22,19099,127,180,114,1,110,0,73,0,0,dire
8565491809,131,39550507,85,9,9,17,450,632,162,2,18034,931,8817,22,19987,231,939,254,108,0,0,0,0,0,dire
8565491809,132,446796490,14,4,9,17,381,584,106,0,18728,429,0,21,16922,127,50,30,1,108,232,0,0,0,dire
8565491808,0,143453508,22,7,8,18,419,596,148,0,37128,0,0,20,15789,180,43,1107,37,259,108,244,77,0,radiant
8565491808,1,135476795,106,7,9,13,495,673,205,12,42731,446,0,21,18653,119,598,36,41,273,50,0,0,0,radiant
8565491808,2,183452847,39,7,10,17,336,469,63,7,28127,0,509,18,12661,104,36,267,100,43,29,0,0,0,radiant
8565491808,3,1650632203,10,2,5,6,517,597,321,11,22228,1103,801,20,19482,63,81,139,147,36,236,0,4204,0,radiant
8565491808,4,143694261,55,5,10,14,428,517,195,4,26058,82,3668,19,16128,56,36,210,0,231,90,0,0,0,radiant
8565491808,128,137014089,84,7,5,24,532,775,81,17,24991,396,0,23,20047,180,108,0,96,65,232,0,0,188,dire
8565491808,129,141228189,98,4,7,21,496,679,160,4,27982,879,0,21,18690,226,178,9,692,180,273,0,0,0,dire
8565491808,130,1072492084,47,10,5,21,687,951,303,9,51794,11386,0,25,25888,48,263,147,36,692,108,77,41,0,dire
8565491808,131,151411084,121,10,7,18,501,671,140,1,28589,538,632,21,18879,176,36,180,277,108,77,0,0,0,dire
8565491808,132,302946986,54,9,7,19,712,897,348,21,32513,11667,4932,24,26830,50,108,208,147,137,135,0,0,0,dire
8565491803,0,287867522,135,0,10,12,361,372,149,1,12052,49,2258,14,10944,108,73,21,50,36,178,0,0,0,radiant
8565491803,1,110966571,8,3,4,4,544,628,282,16,8841,1138,3075,18,16492,63,36,75,145,52,147,5,0,0,radiant
8565491803,2,1150921814,14,3,6,13,275,367,20,1,9454,64,125,14,8337,218,34,254,214,232,11,188,38,0,radiant
8565491803,3,883569528,39,7,5,5,442,677,141,9,20318,930,0,19,13399,273,127,4205,63,21,60,77,0,41,radiant
8565491803,4,1236039974,75,5,13,12,274,351,9,2,13597,400,0,13,8306,77,11,77,180,21,60,188,38,0,radiant
8565491803,128,1675229580,136,20,5,16,831,833,239,14,44482,18076,5417,21,25193,116,50,151,1,117,141,0,0,0,dire
8565491803,129,1868786549,91,7,6,24,442,686,36,4,5472,3719,20607,19,13399,254,226,229,36,265,73,43,0,0,dire
8565491803,130,1021342864,53,6,2,13,583,661,199,13,16738,5947,125,19,17674,158,92,263,20,168,63,188,218,0,dire
8565491803,131,279162372,25,5,6,12,551,700,193,7,21206,1329,0,19,16704,108,29,176,41,259,1,0,0,0,dire
8565491803,132,77335907,99,0,4,11,429,604,149,2,3131,4641,33,18,13005,127,226,36,63,77,0,0,0,0,dire
8565491800,0,826324949,97,4,1,3,333,207,27,7,1697,1498,0,6,5039,240,216,36,63,73,8,0,0,0,radiant
8565491800,1,1795729528,100,1,0,11,265,191,4,1,1956,1663,0,6,4010,180,36,1123,43,44,1,0,0,0,radiant
8565491800,2,1909438209,76,10,1,4,452,224,30,6,5661,2066,0,7,6840,534,63,77,0,0,0,0,0,0,radiant
8565491800,3,1625082886,12,1,0,2,484,337,92,6,2026,7875,0,9,7324,11,168,63,22,36,0,0,0,0,radiant
8565491800,4,1908303143,128,0,2,6,252,121,17,1,2344,2064,0,5,3813,44,0,0,16,50,36,0,0,0,radiant
8565491800,128,384390309,83,0,4,0,157,109,23,0,447,194,321,4,2375,73,73,73,73,73,0,0,0,0,dire
8565491800,129,818052627,54,0,5,0,176,117,28,0,298,195,0,5,2663,75,75,75,75,75,0,0,0,0,dire
8565491800,130,818944193,64,0,5,0,156,91,20,0,1089,319,0,4,2360,77,77,29,77,77,0,0,0,0,dire
8565491800,131,817823096,96,0,6,0,177,142,13,0,1124,626,0,5,2678,73,73,73,0,0,0,0,0,0,dire
8565491800,132,818031055,109,0,5,0,143,60,1,0,1031,0,0,3,2164,73,73,73,0,0,0,0,0,0,dire
8565491707,0,209452291,40,8,22,32,358,703,119,3,52276,279,636,26,21945,267,108,180,598,218,1806,4204,1804,0,radiant
8565491707,1,1195112630,30,14,13,34,447,823,118,2,66591,551,9408,28,27401,235,254,108,180,100,218,0,0,0,radiant
8565491707,2,1192237086,93,9,13,24,498,920,334,13,27747,1471,0,29,30527,939,116,63,143,108,225,0,0,0,radiant
8565491707,3,396832800,39,16,12,17,584,859,381,12,92805,768,125,28,35799,534,116,96,273,108,63,0,0,0,radiant
8565491707,4,123081623,2,19,10,26,594,1122,349,9,63429,217,0,30,36412,600,114,127,50,116,119,44,0,0,radiant
8565491707,128,1523133348,36,27,16,21,740,1074,423,5,96402,2242,14734,30,45362,114,119,692,220,137,117,1804,260,273,dire
8565491707,129,1585279315,137,8,16,35,596,1062,334,2,58686,3103,0,30,36534,50,116,1,273,119,121,0,0,0,dire
8565491707,130,133614167,97,2,18,35,365,728,71,1,31658,0,0,27,22374,110,254,1,29,232,108,188,42,0,dire
8565491707,131,124032271,1,26,8,13,818,1235,566,13,57697,14856,0,30,50143,114,225,160,154,48,145,40,0,0,dire
8565491707,132,219086337,26,6,11,38,434,834,98,11,36667,1109,0,28,26604,931,254,1,232,108,30,0,0,0,dire
8565491703,0,75045454,2,10,7,25,478,627,132,7,22597,2873,400,21,18020,226,127,50,1,90,73,36,0,0,radiant
8565491703,1,29703997,30,8,6,29,451,620,56,11,26335,1410,17417,20,17002,1,92,43,254,108,180,0,4204,0,radiant
8565491703,2,201427688,6,6,5,18,594,607,292,28,23030,15962,0,20,22393,75,596,63,263,147,139,0,0,0,radiant
8565491703,3,394092337,14,8,8,18,383,582,67,3,22224,4211,0,20,14439,63,16,1,119,16,0,0,0,0,radiant
8565491703,4,48838772,76,15,3,12,628,765,234,21,27921,3163,0,23,23675,1,96,63,108,116,534,0,0,0,radiant
8565491703,128,259077079,111,2,13,17,288,217,24,3,12228,0,6029,11,10857,180,218,232,37,36,0,0,0,0,dire
8565491703,129,447702458,27,4,14,12,297,333,38,4,13713,1262,0,15,11196,254,180,42,36,1,1123,188,0,0,dire
8565491703,130,314724328,36,4,10,11,491,723,202,2,30577,1545,5839,22,18510,119,48,0,77,137,0,0,0,0,dire
8565491703,131,195495925,38,10,9,12,570,809,184,12,26293,4678,0,23,21489,48,1,36,108,77,116,11,0,0,dire
8565491703,132,132846611,1,9,2,6,730,973,352,9,19564,17443,0,25,27521,48,147,116,145,139,75,0,0,0,dire
8565491615,0,54936413,51,4,7,9,283,407,25,6,12881,0,0,16,10197,214,226,254,17,218,36,188,0,0,radiant
8565491615,1,99028577,64,4,12,5,428,470,215,8,21645,0,0,17,15422,36,98,116,29,534,236,0,0,0,radiant
8565491615,2,193013741,87,7,14,10,312,357,39,2,16775,0,0,15,11242,218,108,180,0,0,254,36,0,0,radiant
8565491615,3,74921082,67,5,11,12,435,675,176,11,20721,0,0,21,15674,63,75,36,21,147,98,0,0,0,radiant
8565491615,4,157298723,23,1,12,5,385,437,237,8,30492,475,0,17,13872,127,21,50,73,73,108,0,0,0,radiant
8565491615,128,145618229,17,16,1,19,650,1016,247,4,42049,7240,0,25,23421,123,77,100,1806,63,273,41,4205,0,dire
8565491615,129,238712237,54,13,1,15,697,842,304,20,23898,11780,5394,23,25115,50,137,108,112,154,143,4204,13,34,dire
8565491615,130,262527376,39,11,7,25,430,536,83,2,21415,2744,0,18,15494,100,180,36,218,277,98,0,0,0,dire
8565491615,131,120273631,84,10,7,22,658,724,201,14,27786,8412,0,22,23709,1,65,63,116,154,114,4204,36,0,dire
8565491615,132,1015396088,31,6,5,20,370,553,34,8,15777,516,0,19,13332,254,0,180,0,100,0,0,0,0,dire
8565491613,0,447788556,110,5,21,44,537,930,360,3,32218,1457,4329,30,38046,242,48,42,127,256,114,0,0,0,radiant
8565491613,1,37845477,22,28,13,45,735,1118,397,4,138525,3397,0,30,52074,133,133,48,133,133,133,110,259,0,radiant
8565491613,2,198412271,97,6,19,57,533,934,292,1,42500,1529,775,30,37763,231,110,1,102,0,232,40,0,0,radiant
8565491613,3,144187143,6,24,19,23,811,1039,565,5,100894,14058,0,30,57459,156,133,263,116,133,139,4206,63,249,radiant
8565491613,4,,69,11,23,34,641,1008,271,2,47784,73,0,30,45414,0,50,1,119,116,137,0,65,0,radiant
8565491613,128,119796369,31,21,16,43,577,811,210,2,76993,2092,0,29,40880,254,1,176,48,256,235,4206,4206,0,dire
8565491613,129,,85,22,21,48,654,995,350,6,72765,2971,14533,30,46335,231,90,127,0,114,235,40,9,110,dire
8565491613,130,,49,20,15,23,629,933,380,25,41832,12852,0,30,44564,116,156,603,112,141,63,0,0,0,dire
8565491613,131,373340811,87,6,15,56,372,823,46,5,32184,1158,0,29,26356,37,254,96,108,180,40,0,0,42,dire
8565491613,132,897967501,35,25,13,28,688,886,458,11,74647,4131,900,29,48744,4204,1808,31,1804,265,108,0,0,0,dire
8565491611,0,276937176,22,9,10,28,442,707,128,4,45485,275,125,25,22269,180,277,110,77,232,36,23,0,0,radiant
8565491611,1,1866657447,135,10,8,23,578,879,297,10,27192,2139,4827,27,29121,939,141,112,1,0,50,0,0,0,radiant
8565491611,2,308894698,100,20,4,13,683,1219,303,16,38151,8535,0,29,34411,1,141,156,168,154,135,0,73,0,radiant
8565491611,3,186847451,41,6,12,9,592,926,362,12,23420,5184,0,27,29826,116,158,135,154,26,48,0,0,0,radiant
8565491611,4,163568693,27,8,10,15,435,738,139,5,14906,9870,0,25,21916,1,254,110,235,0,180,0,0,0,radiant
8565491611,128,107288802,49,10,9,9,596,1003,323,22,28631,11537,0,28,30028,63,1,112,116,141,73,0,0,0,dire
8565491611,129,203482686,123,5,15,9,329,479,106,1,15603,1563,0,21,16576,108,36,240,180,58,232,0,0,0,dire
8565491611,130,1529814176,1,0,12,3,505,606,417,10,9295,5955,0,23,25443,63,145,147,160,123,0,0,0,0,dire
8565491611,131,874789369,2,20,9,12,600,1070,224,7,60873,3279,0,28,30230,50,116,1,127,114,0,0,0,0,dire
8565491611,132,1084371808,35,8,8,26,410,447,80,6,40527,1217,125,20,20657,1808,108,277,77,180,77,23,0,0,dire
8565491519,0,177684574,53,21,11,12,866,1301,582,4,60542,17612,0,30,48683,250,158,116,263,112,160,0,0,0,radiant
8565491519,1,145205466,40,9,17,25,512,723,303,6,41646,93,352,26,28782,249,263,267,218,48,160,38,188,4205,radiant
8565491519,2,175797559,27,7,9,24,458,701,91,3,25614,12922,125,26,25747,110,254,1,232,235,48,0,40,0,radiant
8565491519,3,153084517,2,10,13,18,474,797,227,0,44885,501,0,27,26646,116,127,108,50,1,242,36,0,0,radiant
8565491519,4,97245462,19,8,11,22,528,762,271,11,40673,1677,0,26,29682,50,1,149,939,116,911,0,0,0,radiant
8565491519,128,341549251,137,13,9,28,575,946,334,6,54622,3023,0,28,32324,116,50,114,127,119,154,1804,23,21,dire
8565491519,129,1277046326,121,8,10,38,542,926,315,0,32905,905,1146,28,30469,0,226,254,231,102,176,0,0,0,dire
8565491519,130,918569507,1,14,9,14,734,1176,521,9,42048,6485,0,30,41263,220,145,156,208,116,147,0,0,0,dire
8565491519,131,344220084,84,11,13,24,593,903,219,1,37848,3704,0,28,33336,1,242,204,180,108,114,0,0,0,dire
8565491519,132,858023336,35,13,15,30,439,559,152,9,36779,162,0,24,24679,1107,277,108,37,51,180,0,0,0,dire
8565491518,0,372685018,10,9,6,1,540,808,331,15,22038,1644,0,24,21474,147,263,139,63,596,36,0,0,16,radiant
8565491518,1,1300416350,128,2,14,10,292,299,50,2,13309,0,460,14,11611,102,254,229,180,73,0,0,0,0,radiant
8565491518,2,101224386,46,5,5,5,614,804,380,18,25511,243,0,24,24416,63,263,1,141,168,108,0,0,0,radiant
8565491518,3,988052266,26,0,12,6,155,220,18,1,6744,0,0,12,6163,214,36,1,188,0,0,0,0,0,radiant
8565491518,4,345684252,96,2,9,11,393,517,205,12,16313,4,0,19,15628,1,226,21,127,164,36,0,0,0,radiant
8565491518,128,417423728,39,15,1,15,683,930,296,18,40599,3667,0,25,27160,119,63,273,127,108,235,0,0,36,dire
8565491518,129,1739644782,137,9,5,14,574,768,291,2,18561,2034,0,23,22826,50,108,1,116,244,235,0,0,0,dire
8565491518,130,1098397138,106,11,6,19,633,862,291,9,38105,2891,540,24,25172,50,273,267,108,119,40,41,0,0,dire
8565491518,131,1505824892,19,6,3,27,418,644,75,1,15172,1107,125,21,16622,1,102,176,218,180,0,0,0,0,dire
8565491518,132,1925891947,93,3,4,9,338,615,115,2,1671,13,0,21,13441,214,36,100,1,30,4206,1802,0,43,dire
8565491516,0,114391354,56,22,9,14,661,1144,184,4,42679,6540,0,27,26693,141,135,36,168,250,63,0,0,0,radiant
8565491516,1,1313950741,42,8,8,20,524,857,185,10,23838,6823,125,25,21160,0,151,249,73,50,168,0,0,0,radiant
8565491516,2,1828154233,75,13,7,42,463,728,37,0,35336,2448,0,23,18697,60,100,180,110,108,34,0,0,0,radiant
8565491516,3,1423295557,14,11,7,25,430,743,60,2,30073,736,0,23,17364,1,127,50,0,119,0,0,0,0,radiant
8565491516,4,1240622859,93,13,6,22,517,877,144,10,26028,4443,0,25,20878,63,108,36,116,174,143,0,1096,0,radiant
8565491516,128,1250858672,114,16,17,9,442,574,105,10,44554,485,0,20,17849,21,174,8,569,141,63,75,0,0,dire
8565491516,129,1596727620,23,4,12,8,439,806,146,6,16267,446,192,24,17728,112,50,149,154,0,0,0,0,0,dire
8565491516,130,135450605,110,4,16,14,321,362,80,4,27617,141,787,16,12963,94,0,100,137,214,36,0,0,0,dire
8565491516,131,1507350799,63,2,12,9,386,481,169,7,17295,514,0,19,15587,158,63,36,75,168,67,97,0,0,dire
8565491516,132,131187277,20,6,11,16,302,560,23,6,18277,147,0,20,12195,229,21,40,214,42,23,77,22,0,dire
8565491514,0,106277403,73,7,6,27,914,966,420,7,31253,13366,0,25,35798,116,603,147,208,137,63,0,0,0,radiant
8565491514,1,125457476,87,4,10,39,365,734,16,1,17928,495,0,23,14295,180,108,254,102,0,36,0,0,0,radiant
8565491514,2,173059079,65,12,10,25,592,920,223,4,41525,3248,228,25,23186,48,1,116,119,244,235,0,0,0,radiant
8565491514,3,350820242,123,18,8,21,526,1112,100,3,31368,1156,0,27,20601,102,36,180,176,168,100,0,0,0,radiant
8565491514,4,197309434,2,20,12,16,610,788,169,6,34385,1445,0,23,23891,127,1,116,273,29,108,0,0,0,radiant
8565491514,128,418118853,97,9,15,12,411,611,140,11,19742,0,0,21,16097,1,63,102,188,277,73,8,0,0,dire
8565491514,129,231091261,110,5,16,15,378,505,131,2,26212,0,749,19,14805,267,40,100,214,108,0,0,0,0,dire
8565491514,130,1087880049,12,11,6,5,604,979,311,11,20182,551,0,25,23656,63,250,147,36,108,24,0,0,0,dire
8565491514,131,1222300001,136,9,11,20,592,1004,226,6,31465,1476,88,26,23186,50,145,1,164,135,116,0,0,0,dire
8565491514,132,162214028,64,12,13,17,390,535,37,2,17679,826,0,19,15275,40,100,254,180,108,218,0,0,0,dire
8565491513,0,123530488,135,6,5,31,585,1064,295,11,30213,3307,10680,28,29513,112,939,50,108,114,116,0,40,0,radiant
8565491513,1,460081363,41,23,11,11,683,1066,316,12,50097,10900,0,28,34457,63,158,172,116,139,141,0,0,0,radiant
8565491513,2,121025678,86,6,12,26,380,671,82,9,18875,1452,918,24,19171,232,108,254,180,100,218,0,0,0,radiant
8565491513,3,1107564207,111,6,12,34,391,811,77,8,27020,2497,22129,26,19725,100,102,1,30,232,231,77,0,0,radiant
8565491513,4,1148972484,17,8,10,14,539,868,296,4,27629,896,0,27,27192,108,123,116,534,63,273,0,0,0,radiant
8565491513,128,820236655,14,4,12,15,331,500,127,5,28072,20,0,21,16698,108,1,50,692,73,41,0,0,0,dire
8565491513,129,1158885448,104,9,15,21,511,712,299,6,40757,1253,648,25,25779,50,1,127,24,108,141,1575,0,0,dire
8565491513,130,248272771,32,20,6,17,508,920,188,2,39614,140,0,27,25628,51,63,1097,225,108,149,0,0,0,dire
8565491513,131,1150092474,6,1,14,17,375,549,192,4,22370,1967,0,22,18918,249,43,263,75,52,63,16,0,0,dire
8565491513,132,356498163,123,13,5,16,567,788,320,0,31233,1848,442,26,28605,98,188,139,166,48,141,7,0,0,dire
8565491506,0,166050179,31,4,6,20,363,524,52,6,10385,192,0,19,13957,108,254,0,214,1,36,40,0,0,radiant
8565491506,1,344084403,101,8,2,17,411,584,72,4,20265,770,0,20,15802,36,77,206,259,180,60,0,0,0,radiant
8565491506,2,113538475,49,6,2,10,551,593,263,12,14886,14501,0,20,21185,172,98,1,63,141,116,0,0,0,radiant
8565491506,3,906522953,35,6,3,11,592,625,291,26,19737,8414,0,21,22762,263,156,63,158,117,75,43,0,0,radiant
8565491506,4,101858550,15,12,6,12,501,587,138,13,17593,6554,0,20,19263,250,36,116,75,63,26,0,0,0,radiant
8565491506,128,192120486,94,3,7,7,582,777,397,4,10298,460,0,23,22377,141,263,147,139,0,63,0,0,0,dire
8565491506,129,252966989,51,7,16,9,347,432,98,2,25358,0,0,17,13342,42,73,119,127,40,214,0,0,0,dire
8565491506,130,1208135267,41,1,6,3,437,530,256,14,5095,3337,0,19,16802,158,116,164,63,75,0,0,0,0,dire
8565491506,131,413988022,104,4,1,8,374,532,145,3,9324,0,778,19,14380,63,1,127,116,60,0,0,36,21,dire
8565491506,132,137699732,88,4,7,7,327,534,92,6,15712,224,0,19,12573,226,180,43,104,244,232,36,0,0,dire
8565491503,0,,30,23,8,26,537,1048,142,4,52571,748,3822,30,33240,116,180,218,254,1,232,0,0,0,radiant
8565491503,1,,14,18,11,22,635,1032,372,2,28674,3349,0,29,39306,250,114,225,48,600,692,0,0,0,radiant
8565491503,2,,15,23,15,23,573,1051,231,5,47285,1592,0,30,35468,139,154,11,160,250,156,63,0,0,radiant
8565491503,3,,44,23,9,13,816,1438,627,12,48828,9565,0,30,50510,145,220,0,156,208,116,0,168,0,radiant
8565491503,4,,71,9,10,36,449,1004,208,2,21921,2688,195,29,27793,133,277,235,98,50,249,55,0,0,radiant
8565491503,128,,114,8,28,17,328,525,125,3,14632,1391,0,24,20303,218,214,534,168,40,0,0,0,0,dire
8565491503,129,,28,12,20,22,527,738,320,3,39364,158,0,27,32621,1,252,135,116,63,112,0,0,0,dire
8565491503,130,290252752,13,21,13,16,732,1052,496,9,67046,48,45,30,45310,1806,100,141,133,63,1,0,40,41,dire
8565491503,131,1207757014,70,2,15,3,369,495,388,6,2897,41,0,23,22841,1,50,116,1575,24,145,0,0,0,dire
8565491503,132,,40,9,21,22,432,569,194,1,47847,353,557,25,26740,180,37,100,267,108,250,1575,0,0,dire
8565491502,0,,75,8,6,10,433,503,135,4,16504,0,0,17,14678,0,77,263,534,48,77,0,0,0,radiant
8565491502,1,,46,6,9,8,544,630,258,18,16856,5070,0,19,18441,77,116,63,1,168,263,0,0,0,radiant
8565491502,2,,28,6,8,12,395,461,148,6,11136,1101,0,16,13390,63,178,36,116,60,1,21,0,0,radiant
